"title","text","keyword_role","keyword_tone","source_type","source_url"
"Укрзализныця получит кредит в 150 млн евро от ЕБРР","<strong> Деньги будут использованы для строительства второго пути и электрификацию линии Долинская – Николаев – Колосовка на юге Украины. </strong><p> Европейский банк реконструкции и развития (ЕБРР) предоставляет Укрзализныце под государственные гарантии кредит в сумме 150 млн евро. Об этом сообщает пресс-служба Мининфраструктуры. </p><p> По информации ведомства, сегодня было подписано гарантийное соглашение о выделении ЕБРР средств для строительства второго пути, электрификации и модернизации систем сигнализации и связи на направлении Долинская – Николаев – Колосовка. </p><p> Реализация этого проекта позволит повысить пропускную способность железнодорожного направления Долинская – Николаев – Колосовка, которое пролегает по территории Кировоградской, Николаевской и Одесской областей. </p><p> """"Это позволит решить проблемы с пропуском грузов в направлении николаевских портов; поднять участковую скорость движения грузовых поездов на 20-25% и, соответственно, сократить срок доставки грузов, а также существенно уменьшить эксплуатационные расходы, связанные с улучшением организации движения поездов"""", – говорится в сообщении. </p><p> Общая стоимость проекта составляет ориентировочно 300 млн евро. Вторую часть предоставит Европейский инвестиционный банк (ЕИБ). </p><p> Как сообщал <strong> Корреспондент.net </strong> , в Харькове за 160 млн евро кредита от ЕБРР построят две станции метро и обновят подвижной состав. Данный проект был утвержден советом директоров банка 29 ноября. </p><p><strong> ЕБРР даст Украине 18 млн евро на теплые кредиты </strong></p><br/> Источник: korrespondent.net <br/>","subject","positive","internetsource","https://arena.press/"
"Укрзализныця получит кредит в 150 млн евро от ЕБРР","<p></p><p> Деньги будут использованы для строительства второго пути и электрификацию линии Долинская – Николаев – Колосовка на юге Украины. </p><p> Европейский банк реконструкции и развития (ЕБРР) предоставляет Укрзализныце под государственные гарантии кредит в сумме 150 млн евро. Об этом сообщает пресс-служба Мининфраструктуры. </p><p> По информации ведомства, сегодня было подписано гарантийное соглашение о выделении ЕБРР средств для строительства второго пути, электрификации и модернизации систем сигнализации и связи на направлении Долинская – Николаев – Колосовка. </p><p> Реализация этого проекта позволит повысить пропускную способность железнодорожного направления Долинская – Николаев – Колосовка, которое пролегает по территории Кировоградской, Николаевской и Одесской областей. </p><p> «Это позволит решить проблемы с пропуском грузов в направлении николаевских портов; поднять участковую скорость движения грузовых поездов на 20-25% и, соответственно, сократить срок доставки грузов, а также существенно уменьшить эксплуатационные расходы, связанные с улучшением организации движения поездов», – говорится в сообщении. </p><p> Общая стоимость проекта составляет ориентировочно 300 млн евро. Вторую часть предоставит Европейский инвестиционный банк (ЕИБ). </p><p> Как сообщал <strong> Корреспондент.net </strong> , в Харькове за 160 млн евро кредита от ЕБРР построят две станции метро и обновят подвижной состав. Данный проект был утвержден советом директоров банка 29 ноября. </p><p></p><p> Источник: korrespondent.net </p><b> читайте также: </b><b></b><ul></ul>","subject","positive","internetsource","http://24portal.net/"
"ЕБРР даст Украине €150 млн на строительство железной дороги","<p> Европейский банк реконструкции и развития (ЕБРР) предоставит Украине кредит на €150 млн для строительства второго железнодорожного пути, электрификации и модернизации систем сигнализации и связи на направлении Долинская - Николаев - Колосовка, пролегающем по Кировоградской, Николаевской и Одесской областям. Соответствующее соглашение было подписано сегодня, 30 декабря, сообщает пресс-служба Мининфраструктуры. </p><p> Общая стоимость проекта составляет ориентировочно €300 млн. </p><p> """"Финансирование проекта планируется осуществить за счет привлеченных кредитных средств ЕБРР под госгарантии в объеме €150 млн"""", - говорится в сообщении. </p><p> Еще €150 млн предоставит Европейский инвестиционный банк, финансовое соглашение с которым было подписано в декабре 2016 года. </p><p> По словам министра инфраструктуры Владимира Омеляна , реализация проекта повысит пропускную способность железнодорожного направления Долинская - Николаев - Колосовка, что позволит решить проблемы с пропуском грузов в николаевские порты. </p><p> Также проект позволит повысить скорость движения грузовых поездов на участке на 20-25%, отметил глава Мининфраструктуры. </p><p> В ноябре 2017 года сообщалось , что в Украине может появиться первая частная железная дорога - на направлении Киев-Одесса. </p>","subject","positive","internetsource","http://newseek.org/"
"ЕБРР даст Украине 150 млн евро на электрификацию ж/д","<p>Общая стоимость проекта составляет ориентировочно 300 миллионов евро, планируется, что остальную часть средств также выделит ЕБРР. </p><p><strong></strong></p><p><strong></strong> Европейский банк реконструкции и развития (ЕБРР) предоставит """"Укрзализныце"""" под государственные гарантии 150 миллионов евро, сообщила пресс-служба мининфраструктуры Украины. </p> Фото Twitter Евгений Кравцов Эксперт о природе роста тарифов на """"Укрзализныце"""" <p> Как стало известно, эти средства будут потрачены на электрификацию железнодорожной линии Долинская — Николаев — Колосовка. </p><p> Подписание соответствующего гарантийного соглашения прошло в субботу в Киеве в присутствии главы мининфраструктуры Владимира Омеляна. Общая стоимость проекта составляет ориентировочно 300 миллионов евро, планируется, что остальную часть средств также выделит ЕБРР. </p><p> """"ЕБРР предоставляет кредит в размере 150 миллионов евро для строительства второго пути, электрификации и модернизации систем сигнализации и связи на направлении Долинская – Николаев — Колосовка"""", — говорится в сообщении пресс-службы. </p><p> Сейчас только около половины железнодорожных путей в Украине электрифицированы, на остальных используется тепловозная тяга. </p><p> Мининфраструктуры рассчитывает, что реализация проекта позволит повысить пропускную способность железнодорожного направления Долинская — Николаев — Колосовка по территории Кировоградской, Николаевской и Одесской областей, что решит проблемы с грузоперевозкой в направлении николаевских портов. </p><p> В Киеве также отмечают, что модернизация сократит сроки доставки грузов, существенно уменьшит эксплуатационные расходы, связанные с улучшением организации движения поездов, улучшит экологическую ситуацию в регионе за счет исключения выбросов продуктов сгорания дизельного топлива в атмосферу. В ходе реализации проекта будут дополнительно созданы около 300 квалифицированных рабочих мест. </p><p> Напомним, с 10 декабря действует новый график движения поездов на территории Украины, стран СНГ, Балтии и Евросоюза. </p>","subject","positive","internetsource","https://rian.com.ua/"
"ЕБРР даст Украине €150 млн на строительство железной дороги","<p> Речь идет о строительстве второго ж/д пути, электрификации и модернизации на направлении Долинская — Николаев — Колосовка <br/> Полный текст новости на liga.net </p> Изображения в этой новости могут быть защищены или защищены авторским правом. Все права на изображения которые могут быть защищены или защищены авторским правом принадлежат их владельцам. Сайт vkyrse.info является RSS-агрегатором новостных лент и не размещает у себя копии или оригиналы фотографий, которые могут быть защищены или защищены авторским правом, а лишь ретранслирует их.","subject","positive","internetsource","http://vkyrse.info/"
"Укрзализныця получит кредит в 150 млн евро от ЕБРР","<p></p><pre><code> Фото: Владимир Омелян / Facebook Подписание соглашения с ЕБРР Деньги будут использованы для строительства второго пути и электрификацию линии Долинская – Николаев – Колосовка на юге Украины. &lt;p&gt; Европейский банк реконструкции и развития (ЕБРР) предоставляет Укрзализныце под государственные гарантии кредит в сумме 150 млн евро. Об этом сообщает пресс-служба Мининфраструктуры.&lt;/p&gt; </code></pre><p> По информации ведомства, сегодня было подписано гарантийное соглашение о выделении ЕБРР средств для строительства второго пути, электрификации и модернизации систем сигнализации и связи на направлении Долинская – Николаев – Колосовка. </p><p> Реализация этого проекта позволит повысить пропускную способность железнодорожного направления Долинская – Николаев – Колосовка, которое пролегает по территории Кировоградской, Николаевской и Одесской областей. </p><p> «Это позволит решить проблемы с пропуском грузов в направлении николаевских портов; поднять участковую скорость движения грузовых поездов на 20-25% и, соответственно, сократить срок доставки грузов, а также существенно уменьшить эксплуатационные расходы, связанные с улучшением организации движения поездов», – говорится в сообщении. </p><p> Общая стоимость проекта составляет ориентировочно 300 млн евро. Вторую часть предоставит Европейский инвестиционный банк (ЕИБ). </p><p> Как сообщал <strong> Корреспондент.net </strong> , в Харькове за 160 млн евро кредита от ЕБРР построят две станции метро и обновят подвижной состав. Данный проект был утвержден советом директоров банка 29 ноября. </p><p><strong> ЕБРР даст Украине 18 млн евро на теплые кредиты </strong></p><p> ( Via ) </p>","subject","positive","internetsource","http://newshub.in.ua/"
"Укрзализныця получит кредит в 150 млн евро от ЕБРР","<p> Деньги будут использованы для строительства второго пути и электрификацию линии Долинская – Николаев – Колосовка на юге Украины. <br/> Полный текст новости на korrespondent.net </p> Изображения в этой новости могут быть защищены или защищены авторским правом. Все права на изображения которые могут быть защищены или защищены авторским правом принадлежат их владельцам. Сайт vkyrse.info является RSS-агрегатором новостных лент и не размещает у себя копии или оригиналы фотографий, которые могут быть защищены или защищены авторским правом, а лишь ретранслирует их.","subject","positive","internetsource","http://vkyrse.info/"
"Укрзалізниця отримає кредит у 150 млн євро від ЄБРР","<b> Гроші будуть використані для будівництва другої колії та електрифікацію лінії Долинська - Миколаїв - Колосівка на півдні України. </b> Європейський банк реконструкції і розвитку (ЄБРР) надає Укрзалізниці під державні гарантії кредит у сумі 150 млн євро. Про це повідомляє прес-служба Мінінфраструктури. За інформацією відомства, сьогодні було підписано гарантійну угоду про виділення ЄБРР коштів для будівництва другої колії, електрифікації та модернізації систем сигналізації та зв'язку на напрямку Долинська - Миколаїв - Колосівка. Реалізація цього проекту дозволить підвищити пропускну здатність залізничного напрямку Долинська - Миколаїв - Колосівка, яке пролягає по території Кіровоградської, Миколаївської та Одеської областей. """"Це дозволить вирішити проблеми з пропуском вантажів у напрямку миколаївських портів; підняти дільничну швидкість руху вантажних поїздів на 20-25% і, відповідно, скоротити термін доставки вантажів, а також істотно зменшити експлуатаційні витрати, пов'язані з поліпшенням організації руху поїздів"""", - йдеться в повідомленні. Загальна вартість проекту становить орієнтовно 300 млн євро. Другу частину надасть Європейський інвестиційний банк (ЄІБ). Як повідомляв <strong> Корреспондент.net </strong> , у Харкові за 160 млн євро кредиту від ЄБРР побудують дві станції метро та оновлять рухомий склад. Даний проект був затверджений радою директорів банку 29 листопада. <strong> ЄБРР дасть Україні 18 млн євро на теплі кредити </strong><strong></strong>","subject","positive","internetsource","http://ua.korrespondent.net"
"Укрзализныця получит кpeдит в 150 млн евро oт ЕБРР","<p></p><b> Дeньги будут использованы для строительства второго пути и электрификацию линии Долинская – Николаев – Колосовка нa юге Украины. </b><br/> Eврoпeйcкий бaнк реконструкции и развития (ЕБРР) предоставляет Укрзализныце пoд государственные гарантии кpeдит в сумме 150 млн евро. Oб этом сообщает пресс-cлужбa Мининфраструктуры. <p> Пo информации ведомства, ceгoдня было подписано гарантийное соглашение o выделении ЕБРР средств для строительства второго пути, электрификации и модернизации систем сигнализации и связи нa направлении Долинская – Николаев – Колосовка. </p><p> Реализация этого проекта позволит повысить пропускную cпocoбнocть железнодорожного направления Долинская – Николаев – Колосовка, которое пролегает пo территории Кировоградской, Николаевской и Одесской областей. </p><p> «Этo позволит peшить проблемы c пропуском грузов в направлении николаевских портов; пoднять участковую cкopocть движения грузовых поездов нa 20-25% и, cooтвeтствeннo, сократить cpoк доставки грузов, a тaкжe существенно уменьшить эксплуатационные расходы, связанные c улучшением организации движения поездов», – говорится в сообщении. </p><p> Общая cтoимocть проекта составляет ориентировочно 300 млн евро. Вторую чacть предоставит eврoпeйcкий инвестиционный бaнк (ЕИБ). </p><p> Кaк сообщал <strong> кoppeспoндeнт.net </strong> , в Харькове зa 160 млн евро кредита oт ЕБРР построят две станции мeтpo и обновят подвижной cocтaв. Дaнный пpoeкт был утвержден советом директоров банка 29 ноября. </p><p><strong> ЕБРР даст Украине 18 млн евро нa теплые кредиты </strong></p>","subject","positive","internetsource","http://kiev-online.net.ua/"
"Укрзалізниця отримає кредит у 150 млн євро від ЄБРР","<p>Гроші будуть використані для будівництва другої колії та електрифікацію лінії Долинська - Миколаїв - Колосівка на півдні України.</p>","subject","positive","internetsource","http://www.mediemix.com.ua/"
"«Укрзализныця» получит от ЕБРР 150 млн евро на модернизацию путей, ведущих в порты","<p> Благодаря соглашению скорость движения поездов на участке Долинская – Николаев – Колосовка получится увеличить на 20–25% </p><p> Украина подписала соглашение о выделении кредита ЕБРР, который позволит «Укрзализныце» решить проблемы с пропуском грузов в направлении николаевских портов и существенно снизить расходы на их доставку. Об этом сообщил на своей странице в Facebook министр инфраструктуры Украины Владимир Омелян. </p><p> «Только что подписано гарантийное соглашение о выделении ЕБРР кредита в объеме €150 млн для строительства второго пути, электрификации и модернизации систем сигнализации и связи на направлении Долинская – Николаев – Колосовка», – написал он. </p><p> По словам министра, благодаря соглашению скорость движения поездов на участке получится увеличить на 20–25%. </p><p> «Это позволит сократить срок доставки грузов, а также существенно уменьшить эксплуатационные расходы, связанные с улучшением организации движения поездов. Реализация этого проекта позволит создать более 300 новых рабочих мест. По нашим подсчетам, благодаря электрификации расходы «Укрзалізниці» на транспортировку уменьшаются в семь раз по сравнению с дизельной тягой!» – подчеркнул он. </p><p> Омелян добавил, что президент Украины безотлагательно подписал распоряжение, которое позволило начать этот проект. </p><p></p><p> Благодаря соглашению скорость движения поездов на участке Долинская – Николаев – Колосовка получится увеличить на 20–25% </p><p> Украина подписала соглашение о выделении кредита ЕБРР, который позволит «Укрзализныце» решить проблемы с пропуском грузов в направлении николаевских портов и существенно снизить расходы на их доставку. Об этом сообщил на своей странице в Facebook министр инфраструктуры Украины Владимир Омелян. </p><p> «Только что подписано гарантийное соглашение о выделении ЕБРР кредита в объеме €150 млн для строительства второго пути, электрификации и модернизации систем сигнализации и связи на направлении Долинская – Николаев – Колосовка», – написал он. </p><p> По словам министра, благодаря соглашению скорость движения поездов на участке получится увеличить на 20–25%. </p><p> «Это позволит сократить срок доставки грузов, а также существенно уменьшить эксплуатационные расходы, связанные с улучшением организации движения поездов. Реализация этого проекта позволит создать более 300 новых рабочих мест. По нашим подсчетам, благодаря электрификации расходы «Укрзалізниці» на транспортировку уменьшаются в семь раз по сравнению с дизельной тягой!» – подчеркнул он. </p><p> Омелян добавил, что президент Украины безотлагательно подписал распоряжение, которое позволило начать этот проект. </p><p></p>","subject","positive","internetsource","https://comments.ua/"
"ЕБРР предоставит €150 млн кредита на модернизацию Укрзализныци","<p> Европейский банк реконструкции и развития предоставит Укрзализныце кредит в размере €150 млн для строительства второго пути и электрификации железнодорожной линии Долинская — Николаев — Колосовка. Об этом сообщили в пресс-службе Мининфраструктуры. </p><p> «ЕБРР предоставляет кредит в размере €150 млн для строительства второго пути, электрификации и модернизации систем сигнализации и связи на направлении Долинская – Николаев – Колосовка», – сказано в сообщении. </p><p> По информации ведомства, соответствующее соглашение было подписано 30 декабря. Общая стоимость проекта составляет около €300 млн. Остальные €150 млн предоставит Европейский инвестиционный банк, с которым подписано соответствующее соглашение. </p><p> Ранее сообщалось, что Укрзализныця рассматривает вопрос прекращения сообщения с Россией. </p><p><em> Фото: Экономическая правда </em></p><p></p>","subject","positive","internetsource","http://sharij.net/"
"ЕБРР даст Украине 150 млн евро на электрификацию ж/д на юге","<p>Фото из аккаунта ЕБРР на Flickr </p><p><strong></strong></p><p><strong> КИЕВ, 30 дек — РИА Новости Украина. </strong> Европейский банк реконструкции и развития (ЕБРР) предоставит 'Укрзализныце' под государственные гарантии 150 миллионов евро, сообщила пресс-служба мининфраструктуры Украины. </p> Эксперт о природе роста тарифов на 'Укрзализныце' <p> Как стало известно, эти средства будут потрачены на электрификацию железнодорожной линии Долинская — Николаев — Колосовка. </p><p> Подписание соответствующего гарантийного соглашения прошло в субботу в Киеве в присутствии главы мининфраструктуры Владимира Омеляна. Общая стоимость проекта составляет ориентировочно 300 миллионов евро, планируется, что остальную часть средств также выделит ЕБРР. </p><p> 'ЕБРР предоставляет кредит в размере 150 миллионов евро для строительства второго пути, электрификации и модернизации систем сигнализации и связи на направлении Долинская – Николаев — Колосовка', — говорится в сообщении пресс-службы. </p><p> Сейчас только около половины железнодорожных путей в Украине электрифицированы, на остальных используется тепловозная тяга. </p><p> Мининфраструктуры рассчитывает, что реализация проекта позволит повысить пропускную способность железнодорожного направления Долинская — Николаев — Колосовка по территории Кировоградской, Николаевской и Одесской областей, что решит проблемы с грузоперевозкой в направлении николаевских портов. </p><p> В Киеве также отмечают, что модернизация сократит сроки доставки грузов, существенно уменьшит эксплуатационные расходы, связанные с улучшением организации движения поездов, улучшит экологическую ситуацию в регионе за счет исключения выбросов продуктов сгорания дизельного топлива в атмосферу. В ходе реализации проекта будут дополнительно созданы около 300 квалифицированных рабочих мест. </p><p> Напомним, с 10 декабря действует новый график движения поездов на территории Украины, стран СНГ, Балтии и Евросоюза. </p> Похожие <i></i>","subject","positive","internetsource","http://fromua.news/"
"ЕБРР предоставит """"Укрзализныце"""" 150 миллионов евро кредита на строительство колеи | Экономическая правда","<p> Европейский банк реконструкции и развития предоставит """"Укрзализныце"""" 150 миллионов евро кредита для строительства колеи Долинская - Николаев - Колосовка. </p><p> Об этом сообщили на сайте Мининфраструктуры . </p><p> """"ЕБРР предоставляет кредит в размере 150 млн евро для строительства второго пути, электрификации и модернизации систем сигнализации и связи на направлении Долинская - Николаев - Колосовка. Соответствующее соглашение было подписано 30 декабря"""", - говорится в сообщении. </p><p> Общая стоимость проекта составляет ориентировочно 300 млн евро. Остальные 150 млн предоставит Европейский инвестиционный банк, с которым подписали соответствующее соглашение в декабре прошлого года. </p><p> По словам министра Мининфраструктуры Владимира Емельяна, реализация проекта позволит повысить пропускную способность железнодорожного направления Долинская - Николаев - Колосовка, пролегающего по территории Кировоградской, Николаевской и Одесской областей. Это должно позволить увеличить скорость движения грузовых поездов на 20-25%, что уменьшит срок перевозок и снизит эксплуатационные расходы. </p><p> Украинская правда </p><p> Европейский банк реконструкции и развития предоставит """"Укрзализныце"""" 150 миллионов евро кредита для строительства колеи Долинская - Николаев - Колосовка. </p><p> Об этом сообщили на сайте Мининфраструктуры . </p><p> """"ЕБРР предоставляет кредит в размере 150 млн евро для строительства второго пути, электрификации и модернизации систем сигнализации и связи на направлении Долинская - Николаев - Колосовка. Соответствующее соглашение было подписано 30 декабря"""", - говорится в сообщении. </p><p> Общая стоимость проекта составляет ориентировочно 300 млн евро. Остальные 150 млн предоставит Европейский инвестиционный банк, с которым подписали соответствующее соглашение в декабре прошлого года. </p><p> По словам министра Мининфраструктуры Владимира Емельяна, реализация проекта позволит повысить пропускную способность железнодорожного направления Долинская - Николаев - Колосовка, пролегающего по территории Кировоградской, Николаевской и Одесской областей. Это должно позволить увеличить скорость движения грузовых поездов на 20-25%, что уменьшит срок перевозок и снизит эксплуатационные расходы. </p><p> Украинская правда </p> С днепропетровских олигархов могут взыскать 2,5 миллиарда долларов. Что означает решение Лондонского суда об аресте их активов и есть ли шансы у Коломойского и Боголюбова договориться с государством. Американский профессор рассказал, почему Украине не хватает экономической свободы, как значительное присутствие государства в экономике влияет на темпы роста ВВП, и почему украинцы бедные. (Укр.) В 2018 году украинцы смогут покупать электрокары по более низким ценам. Это стало возможным благодаря принятым в четверг изменениям в Налоговый кодекс. (Укр.) Госбюджет, который анонсировали как документ экономического роста, имеет все шансы стать бюджетом проедания и построения полицейского государства. (Укр.)","subject","positive","internetsource","https://www.epravda.com.ua/rus/"
"ЕБРР предоставит """"Укрзализныце"""" 150 млн евро кредита на строительство колеи","<p> Европейский банк реконструкции и развития предоставит """"Укрзализныце"""" 150 миллионов евро кредита для строительства колеи Долинская - Николаев - Колосовка. </p><p> Об этом сообщили на сайте Мининфраструктуры . </p><p> """"ЕБРР предоставляет кредит в размере 150 млн евро для строительства второго пути, электрификации и модернизации систем сигнализации и связи на направлении Долинская - Николаев - Колосовка. Соответствующее соглашение было подписано 30 декабря"""", - говорится в сообщении. </p><p> Общая стоимость проекта составляет ориентировочно 300 млн евро. Остальные 150 млн предоставит Европейский инвестиционный банк, с которым подписали соответствующее соглашение в декабре прошлого года. </p><p> По словам министра Мининфраструктуры Владимира Емельяна, реализация проекта позволит повысить пропускную способность железнодорожного направления Долинская - Николаев - Колосовка, пролегающего по территории Кировоградской, Николаевской и Одесской областей. Это должно позволить увеличить скорость движения грузовых поездов на 20-25%, что уменьшит срок перевозок и снизит эксплуатационные расходы. </p><p></p><p></p>","subject","positive","internetsource","http://day.kyiv.ua/"
"ЕБРР даст Украине €150 млн на строительство железной дороги","<p>Европейский банк реконструкции и развития (ЕБРР) предоставит Украине кредит на €150 млн для строительства второго железнодорожного пути, электрификации и модернизации систем сигнализации и связи на направлении Долинская - Николаев - Колосовка, пролегающем по Кировоградской, Николаевской и Одесской областям. Соответствующее соглашение было подписано сегодня, 30 декабря, сообщает пресс-служба Мининфраструктуры. <br/> Общая стоимость проекта составляет ориентировочно €300 млн. <br/> """"Финансирование проекта планируется осуществить за счет привлеченных кредитных средств ЕБРР под госгарантии в объеме €150 млн"""", - говорится в сообщении. <br/> Еще €150 млн предоставит Европейский инвестиционный банк, финансовое соглашение с которым было подписано в декабре 2016 года. <br/> Читайте также: Тарифы на ж/д перевозки нужно согласовывать с бизнесом - Гройсман <br/> По словам министра инфраструктуры Владимира Омеляна, реализация проекта повысит пропускную способность железнодорожного направления Долинская - Николаев - Колосовка, что позволит решить проблемы с пропуском грузов в николаевские порты. <br/> Также проект позволит повысить скорость движения грузовых поездов на участке на 20-25%, отметил глава Мининфраструктуры. <br/> В ноябре 2017 года сообщалось, что в Украине может появиться первая частная железная дорога - на направлении Киев-Одесса. <br/> Подписывайтесь на аккаунт LIGA.net в Twitter, Facebook и Google+: в одной ленте - все, что стоит знать о политике, экономике, бизнесе и финансах. <br/> Источник:  ЛИГАБизнесИнформ <br/></p>","subject","positive","internetsource","http://udinform.com/"
